entry_id,product_id,change_quantity,change_type,entry_date
1815,165,-28,Sale,2025-05-14
1816,27,64,Restock,2024-08-04
1817,174,61,Restock,2025-04-08
1818,120,-44,Sale,2024-08-26
1819,123,25,Restock,2024-11-30
1820,7,64,Restock,2024-09-25
1821,20,4,Restock,2024-06-01
1822,6,41,Restock,2024-09-08
1823,94,78,Restock,2024-09-03
1824,51,-18,Sale,2025-01-09
1825,64,68,Restock,2024-07-21
1826,142,37,Restock,2025-02-25
1827,113,74,Restock,2024-06-24
1828,102,-35,Sale,2024-11-10
1829,84,-34,Sale,2024-12-15
1830,25,-24,Sale,2024-08-12
1831,164,17,Restock,2025-02-16
1832,182,-11,Sale,2025-01-21
1833,125,-36,Sale,2024-09-17
1834,141,19,Restock,2024-07-05
1835,136,2,Restock,2024-10-12
1836,6,41,Restock,2025-03-01
1837,95,-14,Sale,2025-02-07
1838,74,24,Restock,2024-06-10
1839,75,-39,Sale,2024-11-04
1840,198,14,Restock,2024-06-12
1841,2,67,Restock,2025-05-04
1842,166,-2,Sale,2024-12-01
1843,156,28,Restock,2024-10-13
1844,28,-6,Sale,2024-12-24
1845,185,-38,Sale,2024-10-01
1846,123,64,Restock,2025-04-16
1847,47,-8,Sale,2024-06-26
1848,62,16,Restock,2024-09-18
1849,179,96,Restock,2024-10-11
1850,25,90,Restock,2025-03-21
1851,74,2,Restock,2024-10-30
1852,47,24,Restock,2025-04-26
1853,28,66,Restock,2025-01-28
1854,70,92,Restock,2025-03-07
1855,142,43,Restock,2025-05-13
1856,104,-42,Sale,2025-01-18
1857,67,-21,Sale,2025-02-08
1858,170,44,Restock,2025-02-15
1859,58,48,Restock,2024-05-21
1860,77,-48,Sale,2025-02-06
1861,98,-32,Sale,2024-11-26
1862,98,81,Restock,2024-06-16
1863,93,-27,Sale,2024-10-02
1864,117,15,Restock,2024-08-12
1865,151,37,Restock,2024-12-06
1866,9,37,Restock,2025-02-06
1867,144,60,Restock,2025-01-01
1868,6,-24,Sale,2025-01-14
1869,108,45,Restock,2024-06-14
1870,177,31,Restock,2025-02-23
1871,18,-34,Sale,2024-06-20
1872,33,73,Restock,2024-11-30
1873,141,7,Restock,2024-05-24
1874,199,73,Restock,2025-03-15
1875,58,-46,Sale,2024-06-29
1876,138,21,Restock,2025-03-29
1877,68,-1,Sale,2024-09-06
1878,75,31,Restock,2024-10-25
1879,15,89,Restock,2025-03-19
1880,172,80,Restock,2024-09-29
1881,129,55,Restock,2024-10-20
1882,44,-49,Sale,2024-10-27
1883,45,38,Restock,2024-11-10
1884,1,19,Restock,2025-05-14
1885,123,59,Restock,2025-04-20
1886,132,90,Restock,2025-04-20
1887,32,-24,Sale,2024-12-22
1888,28,52,Restock,2024-06-11
1889,42,59,Restock,2025-03-23
1890,47,77,Restock,2024-12-06
1891,86,70,Restock,2025-03-31
1892,180,-20,Sale,2024-10-19
1893,169,82,Restock,2024-10-04
1894,119,-10,Sale,2025-04-29
1895,76,-47,Sale,2024-07-22
1896,100,77,Restock,2025-01-03
1897,119,40,Restock,2024-09-14
1898,16,-30,Sale,2025-02-16
1899,155,53,Restock,2024-06-16
1900,21,73,Restock,2025-02-17
1901,33,91,Restock,2024-12-05
1902,137,78,Restock,2025-02-03
1903,84,53,Restock,2025-01-23
1904,103,3,Restock,2025-04-02
1905,19,93,Restock,2024-07-29
1906,155,84,Restock,2025-02-11
1907,9,6,Restock,2025-02-23
1908,176,70,Restock,2025-02-23
1909,154,21,Restock,2025-05-16
1910,149,71,Restock,2024-12-22
1911,33,60,Restock,2025-05-11
1912,200,70,Restock,2025-04-01
1913,111,74,Restock,2025-02-13
1914,30,-12,Sale,2024-09-24
1915,13,79,Restock,2024-05-22
1916,170,-31,Sale,2024-08-25
1917,12,-23,Sale,2024-12-21
1918,106,53,Restock,2024-09-14
1919,176,18,Restock,2024-12-30
1920,28,13,Restock,2024-10-05
1921,152,-41,Sale,2025-03-21
1922,142,82,Restock,2024-11-08
1923,134,80,Restock,2024-07-25
1924,9,-31,Sale,2025-05-17
1925,76,-39,Sale,2024-06-07
1926,1,-10,Sale,2025-02-19
1927,108,16,Restock,2024-08-28
1928,143,11,Restock,2024-06-18
1929,125,61,Restock,2024-06-03
1930,135,-2,Sale,2024-10-19
1931,90,-37,Sale,2024-08-11
1932,88,11,Restock,2024-11-14
1933,165,17,Restock,2025-03-28
1934,105,79,Restock,2025-04-13
1935,78,33,Restock,2024-06-24
1936,134,9,Restock,2025-04-23
1937,86,-1,Sale,2024-11-02
1938,62,-37,Sale,2024-09-26
1939,174,81,Restock,2024-08-12
1940,176,31,Restock,2024-06-15
1941,102,42,Restock,2024-12-25
1942,109,-21,Sale,2024-11-30
1943,93,12,Restock,2024-09-26
1944,158,-42,Sale,2025-05-12
1945,102,29,Restock,2025-04-15
1946,4,51,Restock,2025-03-10
1947,100,26,Restock,2024-07-20
1948,77,-15,Sale,2025-05-20
1949,8,-49,Sale,2025-02-24
1950,72,83,Restock,2025-04-24
1951,182,-26,Sale,2024-08-05
1952,137,-15,Sale,2024-09-22
1953,105,39,Restock,2025-03-29
1954,15,73,Restock,2024-07-11
1955,183,89,Restock,2025-04-16
1956,16,87,Restock,2024-10-17
1957,121,-25,Sale,2025-03-01
1958,65,89,Restock,2024-12-20
1959,6,36,Restock,2025-04-09
1960,139,-24,Sale,2025-01-15
1961,76,-36,Sale,2024-07-10
1962,196,17,Restock,2025-03-14
1963,44,45,Restock,2024-07-26
1964,199,60,Restock,2024-09-13
1965,146,49,Restock,2025-01-24
1966,13,-50,Sale,2024-06-08
1967,89,50,Restock,2025-02-04
1968,191,96,Restock,2025-03-26
1969,59,-22,Sale,2024-07-29
1970,30,68,Restock,2024-10-22
1971,197,-50,Sale,2024-08-29
1972,133,-9,Sale,2024-09-18
1973,76,100,Restock,2025-05-12
1974,64,9,Restock,2024-07-01
1975,116,79,Restock,2025-03-30
1976,103,-35,Sale,2025-04-16
1977,145,-10,Sale,2024-09-13
1978,105,34,Restock,2024-11-27
1979,38,-42,Sale,2025-04-23
1980,127,90,Restock,2024-06-25
1981,72,66,Restock,2025-03-04
1982,89,28,Restock,2024-08-16
1983,102,5,Restock,2024-12-15
1984,179,76,Restock,2024-11-26
1985,31,-20,Sale,2025-05-16
1986,191,57,Restock,2025-04-15
1987,139,-35,Sale,2025-04-30
1988,9,54,Restock,2025-05-20
1989,61,-17,Sale,2024-12-08
1990,67,29,Restock,2025-02-16
1991,132,52,Restock,2025-02-27
1992,177,30,Restock,2024-12-02
1993,120,-31,Sale,2024-10-18
1994,74,10,Restock,2024-11-11
1995,102,99,Restock,2025-04-15
1996,53,17,Restock,2025-04-04
1997,120,-3,Sale,2025-04-21
1998,6,-49,Sale,2024-09-22
1999,87,12,Restock,2024-09-15
2000,70,83,Restock,2024-09-07
2001,31,-27,Sale,2025-05-16
2002,8,65,Restock,2025-02-27
2003,125,38,Restock,2024-08-28
2004,167,41,Restock,2024-10-07
2005,151,68,Restock,2024-07-17
2006,90,-33,Sale,2025-02-21
2007,103,-43,Sale,2024-11-09
2008,172,66,Restock,2024-10-09
2009,130,-50,Sale,2024-10-31
2010,47,-42,Sale,2025-04-18
2011,101,74,Restock,2024-06-30
2012,152,45,Restock,2025-03-15
2013,30,27,Restock,2025-03-26
2014,79,33,Restock,2024-11-11
2015,129,36,Restock,2025-02-04
2016,30,-41,Sale,2024-09-25
2017,166,-27,Sale,2024-07-20
2018,21,65,Restock,2024-09-30
2019,99,78,Restock,2024-06-22
2020,32,58,Restock,2024-09-02
2021,30,57,Restock,2024-10-18
2022,174,-41,Sale,2024-10-04
2023,87,53,Restock,2024-11-07
2024,137,-2,Sale,2024-11-18
2025,111,72,Restock,2025-01-04
2026,16,47,Restock,2024-11-21
2027,24,67,Restock,2025-03-02
2028,46,94,Restock,2025-03-30
2029,66,56,Restock,2025-03-11
2030,110,-16,Sale,2024-09-15
2031,23,85,Restock,2024-05-26
2032,163,23,Restock,2025-02-16
2033,132,62,Restock,2024-09-20
2034,198,41,Restock,2024-09-20
2035,159,55,Restock,2024-07-07
2036,67,-43,Sale,2024-07-20
2037,195,-25,Sale,2024-07-09
2038,9,81,Restock,2025-02-26
2039,39,-46,Sale,2025-03-11
2040,140,84,Restock,2025-05-14
2041,18,-42,Sale,2024-07-13
2042,121,95,Restock,2024-12-12
2043,180,-49,Sale,2024-08-05
2044,47,-26,Sale,2025-03-06
2045,198,34,Restock,2025-05-04
2046,124,-37,Sale,2024-08-15
2047,116,-41,Sale,2024-10-02
2048,35,39,Restock,2024-09-05
2049,169,24,Restock,2024-11-16
2050,136,51,Restock,2025-01-08
2051,1,56,Restock,2025-01-15
2052,98,-27,Sale,2025-03-20
2053,111,2,Restock,2024-06-09
2054,81,-38,Sale,2025-04-08
2055,140,-43,Sale,2024-07-10
2056,115,40,Restock,2024-09-22
2057,135,8,Restock,2024-11-08
2058,149,-43,Sale,2024-12-04
2059,167,68,Restock,2024-08-26
2060,142,85,Restock,2024-08-24
2061,147,60,Restock,2025-02-23
2062,2,-50,Sale,2024-05-21
2063,81,45,Restock,2025-03-27
2064,121,-39,Sale,2024-07-14
2065,92,96,Restock,2024-07-17
2066,12,32,Restock,2025-04-01
2067,117,-26,Sale,2024-06-22
2068,87,5,Restock,2025-01-16
2069,53,-18,Sale,2025-05-15
2070,24,-19,Sale,2024-11-20
2071,48,26,Restock,2025-05-09
2072,63,-37,Sale,2024-10-29
2073,104,-36,Sale,2024-10-01
2074,62,13,Restock,2025-01-25
2075,190,86,Restock,2024-10-05
2076,128,96,Restock,2024-11-10
2077,89,98,Restock,2024-06-30
2078,32,-37,Sale,2024-11-18
2079,85,99,Restock,2024-06-26
2080,21,66,Restock,2025-02-10
2081,22,12,Restock,2024-08-01
2082,65,30,Restock,2025-04-25
2083,73,33,Restock,2025-03-12
2084,54,-7,Sale,2025-04-03
2085,146,24,Restock,2024-06-13
2086,78,-22,Sale,2024-08-18
2087,26,79,Restock,2025-03-24
2088,159,30,Restock,2024-11-23
2089,11,-11,Sale,2024-09-09
2090,198,31,Restock,2025-02-20
2091,60,63,Restock,2024-08-26
2092,124,97,Restock,2024-05-31
2093,102,-2,Sale,2025-03-20
2094,179,35,Restock,2024-10-18
2095,95,66,Restock,2024-11-18
2096,19,-41,Sale,2025-01-20
2097,75,-23,Sale,2024-11-02
2098,164,66,Restock,2024-06-05
2099,91,43,Restock,2024-09-18
2100,186,32,Restock,2024-05-27
2101,193,-50,Sale,2024-12-03
2102,127,-22,Sale,2024-12-30
2103,165,-46,Sale,2024-10-11
2104,119,15,Restock,2024-08-05
2105,140,4,Restock,2024-12-10
2106,100,-44,Sale,2025-05-13
2107,184,-39,Sale,2024-08-31
2108,25,64,Restock,2024-09-20
2109,38,84,Restock,2024-10-31
2110,91,84,Restock,2024-07-02
2111,55,86,Restock,2024-09-30
2112,124,-1,Sale,2024-10-27
2113,52,-43,Sale,2025-04-01
2114,194,73,Restock,2024-08-30
2115,35,-1,Sale,2025-01-24
2116,35,67,Restock,2024-07-28
2117,182,18,Restock,2025-04-15
2118,196,-17,Sale,2025-05-12
2119,83,66,Restock,2024-09-29
2120,133,-50,Sale,2024-12-19
2121,130,-37,Sale,2025-03-10
2122,135,-44,Sale,2024-05-29
2123,42,32,Restock,2025-04-30
2124,185,96,Restock,2024-06-29
2125,71,-41,Sale,2024-08-04
2126,68,48,Restock,2024-06-25
2127,1,38,Restock,2024-11-01
2128,30,61,Restock,2025-01-20
2129,52,91,Restock,2025-01-15
2130,172,-46,Sale,2024-09-02
2131,114,10,Restock,2024-11-08
2132,157,37,Restock,2024-11-13
2133,173,95,Restock,2024-11-29
2134,143,41,Restock,2024-07-03
2135,68,89,Restock,2025-01-17
2136,96,19,Restock,2025-02-12
2137,178,-40,Sale,2024-09-01
2138,124,-46,Sale,2024-05-24
2139,155,-23,Sale,2024-11-17
2140,195,-41,Sale,2024-12-01
2141,9,-42,Sale,2025-04-09
2142,101,52,Restock,2025-02-27
2143,50,-17,Sale,2025-03-28
2144,179,24,Restock,2024-06-23
2145,139,-43,Sale,2025-01-18
2146,27,5,Restock,2024-07-15
2147,157,5,Restock,2024-11-20
2148,168,-32,Sale,2024-12-04
2149,150,-19,Sale,2025-04-09
2150,119,75,Restock,2024-09-29
2151,25,33,Restock,2024-08-18
2152,97,93,Restock,2024-05-26
2153,60,-21,Sale,2025-01-20
2154,135,69,Restock,2025-02-20
2155,107,81,Restock,2024-09-15
2156,143,-18,Sale,2024-12-17
2157,71,8,Restock,2025-03-23
2158,85,73,Restock,2025-04-29
2159,143,49,Restock,2024-12-24
2160,150,-31,Sale,2024-12-10
2161,186,71,Restock,2025-05-19
2162,174,-18,Sale,2024-09-03
2163,153,34,Restock,2025-04-06
2164,188,-19,Sale,2024-12-12
2165,11,35,Restock,2024-10-31
2166,159,-46,Sale,2024-12-24
2167,39,55,Restock,2025-03-26
2168,148,-38,Sale,2025-03-28
2169,106,90,Restock,2024-05-28
2170,178,-12,Sale,2024-07-02
2171,36,-7,Sale,2025-03-21
2172,90,-19,Sale,2024-08-30
2173,169,-49,Sale,2024-06-28
2174,116,30,Restock,2024-07-15
2175,198,16,Restock,2025-05-11
2176,102,53,Restock,2024-07-27
2177,91,-21,Sale,2024-10-11
2178,38,-44,Sale,2025-03-12
2179,57,-7,Sale,2024-12-20
2180,130,-30,Sale,2024-11-10
2181,129,25,Restock,2024-06-28
2182,164,99,Restock,2025-04-18
2183,197,-8,Sale,2024-08-25
2184,46,-40,Sale,2024-08-10
2185,62,-33,Sale,2025-02-27
2186,151,16,Restock,2025-05-06
2187,170,29,Restock,2025-04-23
2188,81,-9,Sale,2025-01-22
2189,52,-33,Sale,2024-10-28
2190,134,85,Restock,2024-11-02
2191,143,-7,Sale,2025-02-01
2192,133,7,Restock,2024-11-22
2193,50,71,Restock,2025-05-07
2194,136,-35,Sale,2024-08-22
2195,130,80,Restock,2024-11-01
2196,19,5,Restock,2024-11-04
2197,62,27,Restock,2024-09-14
2198,182,-20,Sale,2025-02-16
2199,192,11,Restock,2025-04-20
2200,66,-32,Sale,2024-08-02
2201,92,71,Restock,2024-06-03
2202,127,8,Restock,2025-03-18
2203,190,25,Restock,2024-12-15
2204,57,70,Restock,2024-07-11
2205,35,-26,Sale,2024-12-24
2206,72,-50,Sale,2025-01-21
2207,14,12,Restock,2024-09-09
2208,38,33,Restock,2025-05-01
2209,171,74,Restock,2024-11-02
2210,97,37,Restock,2025-04-23
2211,131,76,Restock,2024-10-28
2212,71,58,Restock,2024-11-04
2213,108,84,Restock,2024-05-26
2214,193,36,Restock,2025-04-17
2215,41,64,Restock,2024-07-05
2216,9,45,Restock,2025-04-30
2217,147,-14,Sale,2024-08-14
2218,9,30,Restock,2025-03-09
2219,51,83,Restock,2025-01-19
2220,83,94,Restock,2024-06-02
2221,81,-14,Sale,2025-03-19
2222,77,99,Restock,2024-10-24
2223,12,51,Restock,2024-11-06
2224,137,28,Restock,2025-02-14
2225,105,-18,Sale,2024-06-21
2226,51,-26,Sale,2024-12-30
2227,93,32,Restock,2024-09-12
2228,77,90,Restock,2025-01-13
2229,185,16,Restock,2025-02-22
2230,92,56,Restock,2024-09-01
2231,1,9,Restock,2024-09-12
2232,124,-34,Sale,2025-04-01
2233,97,99,Restock,2024-09-13
2234,133,64,Restock,2025-02-24
2235,161,-48,Sale,2024-11-17
2236,60,57,Restock,2024-06-21
2237,61,97,Restock,2024-06-24
2238,92,4,Restock,2024-07-02
2239,19,90,Restock,2024-09-20
2240,149,0,Restock,2024-12-02
2241,78,5,Restock,2025-01-08
2242,102,52,Restock,2025-04-14
2243,145,2,Restock,2025-04-22
2244,48,-50,Sale,2025-03-27
2245,194,10,Restock,2024-08-06
2246,76,58,Restock,2024-07-02
2247,182,-36,Sale,2024-08-16
2248,3,-21,Sale,2024-09-18
2249,167,55,Restock,2024-09-16
2250,7,3,Restock,2024-08-10
2251,81,11,Restock,2024-05-22
2252,176,87,Restock,2024-08-10
2253,125,97,Restock,2025-01-25
2254,46,-1,Sale,2025-05-11
2255,99,46,Restock,2024-12-27
2256,91,73,Restock,2025-02-23
2257,191,-45,Sale,2025-05-02
2258,2,39,Restock,2025-05-09
2259,65,92,Restock,2025-03-01
2260,77,-45,Sale,2025-05-03
2261,58,15,Restock,2025-04-03
2262,84,38,Restock,2025-03-10
2263,17,-39,Sale,2024-09-06
2264,133,33,Restock,2025-04-27
2265,110,66,Restock,2024-11-06
2266,164,12,Restock,2024-08-01
2267,56,66,Restock,2024-10-12
2268,199,43,Restock,2024-06-30
2269,21,55,Restock,2025-01-04
2270,7,-1,Sale,2024-10-18
2271,174,-23,Sale,2024-08-23
2272,115,-24,Sale,2025-04-29
2273,135,53,Restock,2024-10-10
2274,123,12,Restock,2024-07-09
2275,18,-29,Sale,2025-05-17
2276,66,-31,Sale,2024-06-03
2277,137,57,Restock,2024-08-14
2278,12,51,Restock,2025-04-26
2279,107,-37,Sale,2024-11-25
2280,33,-12,Sale,2024-08-05
2281,136,41,Restock,2025-05-20
2282,143,75,Restock,2024-08-02
2283,115,-28,Sale,2025-03-06
2284,28,-4,Sale,2025-05-12
2285,45,98,Restock,2025-04-02
2286,147,93,Restock,2024-10-21
2287,102,-39,Sale,2025-05-06
2288,109,-24,Sale,2025-04-11
2289,142,42,Restock,2024-10-14
2290,166,3,Restock,2024-08-12
2291,4,83,Restock,2024-08-04
2292,199,97,Restock,2025-02-13
2293,86,-24,Sale,2025-03-26
2294,138,-43,Sale,2024-07-12
2295,178,-28,Sale,2024-08-03
2296,162,39,Restock,2024-06-01
2297,104,15,Restock,2025-04-10
2298,83,75,Restock,2025-01-13
2299,65,68,Restock,2024-06-15
2300,23,99,Restock,2025-04-11
2301,55,84,Restock,2025-04-03
2302,76,51,Restock,2024-06-10
2303,141,82,Restock,2024-07-09
2304,146,49,Restock,2024-08-05
2305,142,60,Restock,2024-07-22
2306,18,-18,Sale,2025-01-24
2307,1,-33,Sale,2025-01-10
2308,199,-22,Sale,2025-05-17
2309,59,94,Restock,2025-03-15
2310,170,35,Restock,2025-04-18
2311,66,94,Restock,2024-09-01
2312,144,49,Restock,2024-08-27
2313,188,63,Restock,2024-08-10
2314,65,4,Restock,2025-03-17
2315,157,83,Restock,2025-03-18
2316,155,85,Restock,2024-10-19
2317,162,-17,Sale,2025-03-30
2318,142,99,Restock,2024-07-19
2319,102,88,Restock,2024-12-04
2320,137,-27,Sale,2024-08-19
2321,173,64,Restock,2025-03-08
2322,77,-5,Sale,2024-12-16
2323,142,-41,Sale,2025-05-04
2324,189,42,Restock,2025-03-27
2325,170,79,Restock,2024-07-31
2326,13,-49,Sale,2024-07-05
2327,67,-34,Sale,2024-12-03
2328,135,86,Restock,2025-03-12
2329,140,18,Restock,2024-11-03
2330,184,91,Restock,2024-05-30
2331,64,-26,Sale,2025-03-19
2332,176,65,Restock,2024-07-21
2333,53,22,Restock,2024-11-05
2334,108,-5,Sale,2024-10-27
2335,79,66,Restock,2025-02-15
2336,42,71,Restock,2024-11-26
2337,27,39,Restock,2025-01-17
2338,178,-36,Sale,2025-03-28
2339,39,61,Restock,2024-07-19
2340,137,-46,Sale,2025-04-30
2341,188,2,Restock,2024-06-09
2342,113,44,Restock,2025-01-14
2343,38,-46,Sale,2025-01-03
2344,52,56,Restock,2024-12-13
2345,194,50,Restock,2024-09-02
2346,97,57,Restock,2024-11-10
2347,179,72,Restock,2025-01-19
2348,192,16,Restock,2024-09-21
2349,85,89,Restock,2025-03-25
2350,37,9,Restock,2024-08-21
2351,101,-10,Sale,2025-03-12
2352,124,-22,Sale,2024-12-08
2353,117,42,Restock,2024-08-16
2354,100,71,Restock,2024-08-05
2355,96,5,Restock,2025-04-29
2356,82,-11,Sale,2024-12-30
2357,155,35,Restock,2025-03-28
2358,45,-48,Sale,2024-08-21
2359,39,30,Restock,2025-02-15
2360,152,1,Restock,2024-11-25
2361,168,40,Restock,2024-10-24
2362,147,-22,Sale,2024-09-11
2363,56,27,Restock,2024-08-21
2364,85,18,Restock,2024-12-02
2365,173,58,Restock,2024-05-31
2366,85,-49,Sale,2025-04-09
2367,48,-13,Sale,2025-05-12
2368,136,47,Restock,2024-08-06
2369,140,86,Restock,2024-12-28
2370,156,-31,Sale,2025-02-19
2371,117,79,Restock,2024-06-06
2372,145,98,Restock,2024-12-24
2373,185,76,Restock,2025-03-05
2374,19,96,Restock,2025-02-25
2375,14,31,Restock,2024-12-14
2376,83,83,Restock,2024-12-25
2377,5,13,Restock,2024-07-23
2378,83,-20,Sale,2024-11-30
2379,144,-36,Sale,2024-12-09
2380,8,-29,Sale,2024-07-11
2381,128,-19,Sale,2025-03-17
2382,33,61,Restock,2025-03-13
2383,36,48,Restock,2025-03-07
2384,36,58,Restock,2024-10-07
2385,58,33,Restock,2024-12-28
2386,58,53,Restock,2025-04-02
2387,172,-32,Sale,2024-08-11
2388,112,16,Restock,2024-09-01
2389,117,73,Restock,2024-08-27
2390,188,29,Restock,2025-01-02
2391,31,50,Restock,2024-08-08
2392,84,57,Restock,2024-08-24
2393,199,-45,Sale,2024-05-21
2394,146,63,Restock,2024-11-11
2395,14,82,Restock,2024-08-04
2396,53,-38,Sale,2024-09-16
2397,167,59,Restock,2024-10-21
2398,131,51,Restock,2025-05-09
2399,16,83,Restock,2024-12-24
2400,176,5,Restock,2024-06-06
2401,24,57,Restock,2024-10-16
2402,199,-43,Sale,2025-02-28
2403,141,71,Restock,2024-12-25
2404,12,28,Restock,2025-01-31
2405,173,-8,Sale,2024-12-09
2406,163,34,Restock,2025-04-03
2407,54,54,Restock,2025-05-20
