entry_id,product_id,change_quantity,change_type,entry_date
2408,62,-27,Sale,2025-05-20
2409,5,55,Restock,2025-02-23
2410,114,49,Restock,2024-09-04
2411,114,91,Restock,2024-12-19
2412,197,28,Restock,2024-09-19
2413,61,67,Restock,2024-06-20
2414,58,72,Restock,2025-03-22
2415,27,-43,Sale,2025-02-28
2416,153,62,Restock,2024-08-20
2417,67,43,Restock,2024-08-14
2418,129,77,Restock,2025-01-07
2419,147,84,Restock,2024-10-14
2420,74,0,Restock,2024-07-14
2421,101,90,Restock,2025-02-01
2422,168,-18,Sale,2025-02-10
2423,102,36,Restock,2024-09-13
2424,48,40,Restock,2024-10-06
2425,111,59,Restock,2024-09-21
2426,163,16,Restock,2025-01-25
2427,34,65,Restock,2024-06-13
2428,167,25,Restock,2024-06-15
2429,65,55,Restock,2024-12-03
2430,53,5,Restock,2025-03-16
2431,21,29,Restock,2024-05-30
2432,87,-18,Sale,2025-05-04
2433,149,32,Restock,2025-03-15
2434,36,5,Restock,2024-12-24
2435,176,22,Restock,2025-04-19
2436,155,96,Restock,2024-10-03
2437,107,71,Restock,2025-03-10
2438,47,9,Restock,2025-03-21
2439,177,98,Restock,2024-06-02
2440,54,-25,Sale,2024-06-24
2441,55,42,Restock,2024-06-28
2442,107,45,Restock,2024-06-14
2443,33,-10,Sale,2024-07-05
2444,3,91,Restock,2024-09-18
2445,145,-31,Sale,2024-08-28
2446,17,77,Restock,2024-10-16
2447,56,93,Restock,2024-08-03
2448,72,59,Restock,2025-04-06
2449,163,22,Restock,2024-08-12
2450,52,-49,Sale,2024-09-24
2451,121,68,Restock,2024-05-24
2452,11,-17,Sale,2024-08-28
2453,40,-36,Sale,2024-07-25
2454,156,50,Restock,2024-08-30
2455,88,-2,Sale,2024-11-28
2456,181,99,Restock,2024-06-05
2457,8,77,Restock,2025-04-11
2458,27,77,Restock,2024-07-01
2459,165,88,Restock,2024-07-15
2460,87,-47,Sale,2024-09-05
2461,113,-28,Sale,2025-02-12
2462,107,66,Restock,2025-05-01
2463,128,38,Restock,2024-06-16
2464,57,-25,Sale,2025-05-04
2465,162,-19,Sale,2024-09-20
2466,171,-35,Sale,2024-10-13
2467,159,24,Restock,2025-03-25
2468,27,77,Restock,2025-01-03
2469,25,44,Restock,2025-01-31
2470,150,72,Restock,2024-09-27
2471,147,32,Restock,2024-10-19
2472,10,-8,Sale,2025-03-12
2473,178,19,Restock,2025-05-16
2474,47,33,Restock,2024-11-04
2475,59,-10,Sale,2024-07-07
2476,57,67,Restock,2024-09-24
2477,46,51,Restock,2025-03-13
2478,93,64,Restock,2025-02-27
2479,14,11,Restock,2025-05-01
2480,140,-49,Sale,2024-07-15
2481,131,-20,Sale,2025-01-09
2482,170,-4,Sale,2024-08-29
2483,133,1,Restock,2024-10-14
2484,44,21,Restock,2024-07-23
2485,118,29,Restock,2025-04-07
2486,155,78,Restock,2025-03-02
2487,141,-42,Sale,2025-03-17
2488,199,23,Restock,2024-12-18
2489,140,73,Restock,2025-03-24
2490,146,-22,Sale,2025-01-04
2491,115,14,Restock,2024-12-26
2492,196,-29,Sale,2024-08-20
2493,40,23,Restock,2024-09-10
2494,34,-39,Sale,2024-09-10
2495,151,1,Restock,2025-02-23
2496,141,31,Restock,2024-12-17
2497,183,55,Restock,2024-07-13
2498,67,-4,Sale,2024-12-11
2499,89,37,Restock,2025-02-04
2500,46,32,Restock,2025-03-23
2501,145,-7,Sale,2025-02-07
2502,185,-2,Sale,2025-05-16
2503,28,4,Restock,2024-12-04
2504,133,-47,Sale,2024-09-19
2505,143,-35,Sale,2024-10-03
2506,131,-7,Sale,2024-09-21
2507,39,-12,Sale,2024-07-08
2508,157,-38,Sale,2024-12-19
2509,44,32,Restock,2024-10-19
2510,112,57,Restock,2024-07-07
2511,30,96,Restock,2024-10-21
2512,75,-47,Sale,2024-05-27
2513,165,61,Restock,2024-07-24
2514,180,12,Restock,2024-10-16
2515,14,40,Restock,2024-11-17
2516,157,46,Restock,2024-11-07
2517,41,36,Restock,2024-08-07
2518,62,56,Restock,2024-11-20
2519,111,23,Restock,2024-07-23
2520,168,1,Restock,2024-07-06
2521,172,67,Restock,2024-12-16
2522,114,-4,Sale,2024-11-25
2523,180,87,Restock,2024-09-16
2524,154,94,Restock,2024-11-27
2525,67,2,Restock,2024-09-19
2526,13,-12,Sale,2024-10-01
2527,197,50,Restock,2024-12-26
2528,192,74,Restock,2025-02-01
2529,193,40,Restock,2025-01-28
2530,182,24,Restock,2025-02-11
2531,18,-13,Sale,2024-09-19
2532,198,62,Restock,2024-07-20
2533,192,-8,Sale,2024-06-21
2534,164,-29,Sale,2024-10-24
2535,92,-22,Sale,2025-01-16
2536,184,6,Restock,2024-11-20
2537,1,-4,Sale,2024-08-06
2538,111,69,Restock,2024-11-22
2539,51,82,Restock,2025-01-20
2540,190,41,Restock,2024-11-18
2541,37,72,Restock,2025-02-13
2542,144,16,Restock,2025-04-29
2543,39,15,Restock,2025-03-28
2544,23,85,Restock,2024-08-02
2545,137,-37,Sale,2025-03-29
2546,141,-21,Sale,2024-12-30
2547,71,-47,Sale,2024-12-13
2548,94,-47,Sale,2025-02-07
2549,16,-11,Sale,2024-10-23
2550,80,91,Restock,2025-01-03
2551,138,3,Restock,2024-10-24
2552,79,14,Restock,2024-08-06
2553,155,-28,Sale,2025-01-30
2554,170,-11,Sale,2024-10-19
2555,51,-33,Sale,2024-11-03
2556,82,-19,Sale,2024-05-22
2557,142,-1,Sale,2024-07-13
2558,33,39,Restock,2024-12-29
2559,49,50,Restock,2025-03-01
2560,15,19,Restock,2024-11-24
2561,23,-10,Sale,2025-04-10
2562,48,98,Restock,2024-06-08
2563,169,85,Restock,2025-04-06
2564,97,79,Restock,2025-04-22
2565,114,-5,Sale,2024-11-24
2566,87,-30,Sale,2024-09-12
2567,170,12,Restock,2024-08-02
2568,97,2,Restock,2024-09-15
2569,115,62,Restock,2024-10-16
2570,32,77,Restock,2025-03-10
2571,42,13,Restock,2024-11-02
2572,122,90,Restock,2024-10-31
2573,169,-24,Sale,2024-10-27
2574,132,61,Restock,2025-05-07
2575,188,-37,Sale,2025-01-31
2576,73,-36,Sale,2025-04-11
2577,90,12,Restock,2024-06-11
2578,166,61,Restock,2025-01-19
2579,50,17,Restock,2025-02-02
2580,161,-9,Sale,2024-10-01
2581,52,91,Restock,2024-12-30
2582,96,-28,Sale,2024-08-29
2583,5,-31,Sale,2024-06-27
2584,147,46,Restock,2025-02-04
2585,118,42,Restock,2024-08-24
2586,99,55,Restock,2025-03-10
2587,121,-7,Sale,2024-07-27
2588,93,93,Restock,2025-01-26
2589,86,93,Restock,2025-04-23
2590,144,97,Restock,2025-03-29
2591,166,-3,Sale,2024-09-12
2592,6,-49,Sale,2024-11-11
2593,166,69,Restock,2025-04-20
2594,89,65,Restock,2024-07-26
2595,193,70,Restock,2024-12-08
2596,158,44,Restock,2024-07-20
2597,39,-25,Sale,2024-06-01
2598,97,-16,Sale,2025-04-20
2599,154,-16,Sale,2024-05-23
2600,4,15,Restock,2025-03-06
2601,152,26,Restock,2024-06-01
2602,70,1,Restock,2025-02-06
2603,33,-38,Sale,2025-03-11
2604,154,90,Restock,2024-12-15
2605,168,29,Restock,2024-06-12
2606,71,41,Restock,2025-04-26
2607,166,-48,Sale,2024-07-05
2608,21,10,Restock,2024-12-20
2609,11,-5,Sale,2025-03-15
2610,166,20,Restock,2024-06-07
2611,8,52,Restock,2024-06-09
2612,169,94,Restock,2025-03-26
2613,166,-35,Sale,2025-02-21
2614,56,-47,Sale,2024-11-29
2615,58,-33,Sale,2025-03-08
2616,32,95,Restock,2025-04-23
2617,146,79,Restock,2024-09-30
2618,146,13,Restock,2024-12-09
2619,133,10,Restock,2025-02-19
2620,111,-27,Sale,2024-07-02
2621,45,87,Restock,2025-02-27
2622,11,-2,Sale,2024-08-01
2623,8,97,Restock,2025-04-14
2624,143,63,Restock,2024-12-07
2625,147,99,Restock,2024-07-07
2626,29,67,Restock,2024-07-26
2627,156,66,Restock,2025-03-15
2628,71,26,Restock,2024-09-01
2629,88,52,Restock,2024-11-26
2630,145,-12,Sale,2024-10-30
2631,40,81,Restock,2024-09-10
2632,186,90,Restock,2024-11-20
2633,5,-1,Sale,2025-03-25
2634,84,-39,Sale,2024-11-25
2635,88,-48,Sale,2024-08-31
2636,194,-31,Sale,2024-07-22
2637,173,90,Restock,2024-07-06
2638,53,-22,Sale,2024-06-04
2639,5,-46,Sale,2024-06-07
2640,146,72,Restock,2024-10-31
2641,19,83,Restock,2024-08-22
2642,1,88,Restock,2024-06-17
2643,9,22,Restock,2024-11-09
2644,121,-25,Sale,2024-12-07
2645,58,30,Restock,2024-07-03
2646,143,-13,Sale,2025-01-25
2647,161,90,Restock,2025-02-03
2648,147,47,Restock,2024-11-03
2649,50,58,Restock,2024-06-06
2650,45,0,Restock,2024-07-22
2651,45,88,Restock,2024-08-30
2652,61,43,Restock,2024-09-10
2653,118,82,Restock,2024-06-13
2654,182,32,Restock,2024-09-23
2655,35,-31,Sale,2024-10-28
2656,93,4,Restock,2025-02-11
2657,32,55,Restock,2025-02-25
2658,30,-20,Sale,2024-08-21
2659,14,-16,Sale,2025-01-29
2660,141,-6,Sale,2024-07-20
2661,155,53,Restock,2024-07-06
2662,4,9,Restock,2024-09-07
2663,58,-45,Sale,2024-11-02
2664,195,-32,Sale,2025-03-08
2665,140,-43,Sale,2024-12-20
2666,32,7,Restock,2025-04-24
2667,133,0,Restock,2025-05-13
2668,50,6,Restock,2025-02-12
2669,36,-16,Sale,2025-02-26
2670,37,65,Restock,2024-09-03
2671,27,29,Restock,2025-02-23
2672,14,76,Restock,2024-08-07
2673,141,96,Restock,2024-10-04
2674,185,94,Restock,2025-02-25
2675,131,-8,Sale,2024-09-08
2676,175,23,Restock,2024-10-25
2677,131,38,Restock,2025-04-21
2678,90,65,Restock,2024-12-28
2679,84,72,Restock,2024-06-26
2680,13,42,Restock,2024-07-08
2681,83,52,Restock,2024-08-17
2682,27,-16,Sale,2025-04-23
2683,22,58,Restock,2024-07-04
2684,8,60,Restock,2025-02-08
2685,1,33,Restock,2024-07-23
2686,159,72,Restock,2025-04-27
2687,96,16,Restock,2024-12-30
2688,189,33,Restock,2024-12-04
2689,156,57,Restock,2025-03-03
2690,186,38,Restock,2024-11-22
2691,146,39,Restock,2025-03-09
2692,10,91,Restock,2025-04-10
2693,173,31,Restock,2024-12-26
2694,117,36,Restock,2025-03-25
2695,106,64,Restock,2025-02-04
2696,192,-36,Sale,2025-05-16
2697,33,-40,Sale,2025-05-02
2698,54,8,Restock,2024-08-08
2699,24,36,Restock,2024-08-21
2700,162,42,Restock,2025-02-12
2701,94,68,Restock,2024-08-30
2702,74,89,Restock,2024-05-26
2703,63,-8,Sale,2024-12-13
2704,38,-8,Sale,2025-05-11
2705,133,48,Restock,2024-08-02
2706,72,87,Restock,2024-08-08
2707,181,92,Restock,2024-12-16
2708,28,-7,Sale,2024-07-18
2709,162,85,Restock,2024-12-21
2710,31,-36,Sale,2024-07-18
2711,104,8,Restock,2024-08-18
2712,40,-40,Sale,2024-12-05
2713,104,-47,Sale,2025-04-27
2714,136,-36,Sale,2024-12-27
2715,167,3,Restock,2024-07-16
2716,128,-43,Sale,2024-10-19
2717,126,-25,Sale,2024-06-19
2718,59,61,Restock,2024-06-16
2719,71,54,Restock,2024-09-09
2720,92,-23,Sale,2024-09-09
2721,151,-37,Sale,2024-10-03
2722,159,4,Restock,2024-05-27
2723,137,51,Restock,2024-10-23
2724,112,-17,Sale,2024-11-17
2725,152,36,Restock,2025-02-07
2726,10,13,Restock,2024-05-24
2727,69,-16,Sale,2024-11-20
2728,22,11,Restock,2024-10-15
2729,129,94,Restock,2024-06-18
2730,143,-15,Sale,2024-07-21
2731,183,43,Restock,2024-10-10
2732,93,45,Restock,2025-04-05
2733,25,20,Restock,2025-03-17
2734,21,42,Restock,2025-02-25
2735,78,76,Restock,2024-08-22
2736,143,-2,Sale,2025-05-07
2737,19,-8,Sale,2024-09-05
2738,55,24,Restock,2025-05-04
2739,61,98,Restock,2024-05-30
2740,11,-9,Sale,2024-05-22
2741,110,19,Restock,2024-07-18
2742,39,82,Restock,2024-11-17
2743,77,65,Restock,2024-11-17
2744,163,26,Restock,2024-08-27
2745,154,92,Restock,2025-04-02
2746,164,-12,Sale,2024-10-20
2747,84,26,Restock,2024-08-21
2748,135,-37,Sale,2025-04-19
2749,167,95,Restock,2025-04-29
2750,4,77,Restock,2024-10-19
2751,188,-43,Sale,2024-08-27
2752,35,36,Restock,2024-08-03
2753,72,68,Restock,2024-10-09
2754,76,56,Restock,2025-03-10
2755,99,99,Restock,2025-01-18
2756,125,2,Restock,2025-04-19
2757,59,44,Restock,2025-01-26
2758,156,78,Restock,2025-03-12
2759,125,89,Restock,2025-03-30
2760,3,77,Restock,2024-08-19
2761,170,-16,Sale,2024-09-14
2762,153,84,Restock,2024-10-21
2763,3,12,Restock,2024-05-27
2764,28,-11,Sale,2024-09-17
2765,121,26,Restock,2024-07-26
2766,138,37,Restock,2024-12-28
2767,195,47,Restock,2025-01-05
2768,93,-34,Sale,2024-09-11
2769,64,-42,Sale,2024-08-13
2770,83,91,Restock,2024-06-23
2771,176,52,Restock,2024-11-20
2772,158,88,Restock,2024-09-19
2773,98,59,Restock,2025-04-04
2774,186,95,Restock,2024-08-17
2775,119,61,Restock,2024-08-29
2776,180,-26,Sale,2025-03-03
2777,36,35,Restock,2025-04-11
2778,50,83,Restock,2024-10-20
2779,96,-10,Sale,2025-05-08
2780,39,35,Restock,2025-02-23
2781,115,7,Restock,2024-08-23
2782,46,59,Restock,2024-05-25
2783,30,89,Restock,2025-04-25
2784,80,51,Restock,2024-07-11
2785,187,31,Restock,2025-02-21
2786,40,53,Restock,2024-06-14
2787,147,49,Restock,2024-09-06
2788,25,86,Restock,2024-07-24
2789,78,81,Restock,2024-09-07
2790,89,-27,Sale,2024-09-06
2791,33,26,Restock,2024-09-25
2792,66,32,Restock,2025-02-21
2793,75,-17,Sale,2024-08-08
2794,94,-9,Sale,2025-01-10
2795,136,41,Restock,2024-10-08
2796,142,-43,Sale,2024-09-26
2797,78,73,Restock,2024-11-10
2798,11,23,Restock,2025-01-25
2799,138,81,Restock,2024-07-24
2800,27,-21,Sale,2024-10-09
2801,135,50,Restock,2024-09-09
2802,170,80,Restock,2024-07-02
2803,67,-45,Sale,2025-05-02
2804,59,-16,Sale,2024-06-21
2805,21,25,Restock,2024-06-03
2806,61,9,Restock,2025-04-14
2807,144,47,Restock,2024-12-10
2808,127,-13,Sale,2025-03-16
2809,59,94,Restock,2025-04-25
2810,95,67,Restock,2025-04-25
2811,160,44,Restock,2025-01-03
2812,113,88,Restock,2024-10-05
2813,104,34,Restock,2025-03-28
2814,122,4,Restock,2025-04-23
2815,171,31,Restock,2025-01-16
2816,199,20,Restock,2024-08-06
2817,71,77,Restock,2024-11-06
2818,104,46,Restock,2025-02-05
2819,190,-23,Sale,2025-01-31
2820,44,41,Restock,2025-05-20
2821,127,41,Restock,2025-02-07
2822,160,100,Restock,2024-06-24
2823,186,-3,Sale,2025-01-29
2824,93,81,Restock,2025-03-21
2825,164,95,Restock,2025-01-26
2826,40,18,Restock,2025-05-15
2827,38,49,Restock,2024-10-02
2828,120,65,Restock,2025-04-07
2829,10,-6,Sale,2024-11-01
2830,167,14,Restock,2025-05-05
2831,182,9,Restock,2024-06-07
2832,49,90,Restock,2024-10-15
2833,112,96,Restock,2024-11-09
2834,83,-20,Sale,2024-10-16
2835,144,52,Restock,2025-04-25
2836,5,67,Restock,2024-12-03
2837,178,98,Restock,2024-12-07
2838,20,-1,Sale,2024-10-20
2839,118,27,Restock,2024-11-29
2840,55,-8,Sale,2024-07-18
2841,88,7,Restock,2024-12-29
2842,183,62,Restock,2024-08-23
2843,16,-37,Sale,2025-02-03
2844,48,56,Restock,2025-05-02
2845,180,8,Restock,2024-08-10
2846,25,45,Restock,2025-04-01
2847,112,-46,Sale,2024-10-31
2848,66,36,Restock,2024-05-21
2849,1,73,Restock,2025-04-20
2850,152,67,Restock,2024-12-18
2851,54,98,Restock,2024-09-16
2852,152,-13,Sale,2024-12-28
2853,89,-10,Sale,2024-08-09
2854,184,54,Restock,2025-03-17
2855,52,50,Restock,2024-07-16
2856,137,12,Restock,2025-04-02
2857,146,57,Restock,2024-05-27
2858,83,52,Restock,2025-04-24
2859,118,-44,Sale,2024-10-03
2860,132,7,Restock,2025-01-07
2861,96,11,Restock,2025-03-21
2862,166,60,Restock,2024-11-13
2863,170,40,Restock,2024-10-16
2864,27,35,Restock,2025-02-08
2865,2,6,Restock,2025-05-06
2866,114,-17,Sale,2024-07-04
2867,141,84,Restock,2024-06-22
2868,146,90,Restock,2024-06-07
2869,88,77,Restock,2024-06-16
2870,22,52,Restock,2024-12-13
2871,185,3,Restock,2024-08-01
2872,32,17,Restock,2024-12-21
2873,33,50,Restock,2024-12-23
2874,86,56,Restock,2024-06-12
2875,92,17,Restock,2024-10-28
2876,70,18,Restock,2025-05-10
2877,18,-23,Sale,2024-12-10
2878,190,93,Restock,2024-11-21
2879,32,68,Restock,2024-07-07
2880,79,-19,Sale,2025-03-15
2881,158,-46,Sale,2025-04-25
2882,66,68,Restock,2025-02-07
2883,50,32,Restock,2025-02-09
2884,40,-28,Sale,2024-08-07
2885,72,78,Restock,2025-02-07
2886,20,71,Restock,2025-01-10
2887,14,-5,Sale,2025-01-21
2888,87,16,Restock,2024-08-04
2889,32,34,Restock,2024-08-29
2890,156,73,Restock,2025-03-21
2891,66,3,Restock,2025-02-21
2892,189,-4,Sale,2025-02-09
2893,32,53,Restock,2025-05-04
2894,97,-1,Sale,2025-02-18
2895,183,-37,Sale,2024-11-20
2896,156,65,Restock,2025-01-06
2897,182,-42,Sale,2024-08-28
2898,25,-12,Sale,2024-12-08
2899,126,36,Restock,2025-02-11
2900,35,-17,Sale,2024-10-26
2901,88,92,Restock,2024-10-05
2902,193,96,Restock,2024-10-27
2903,125,4,Restock,2024-08-03
2904,40,-34,Sale,2024-11-15
2905,76,-38,Sale,2025-04-24
2906,49,82,Restock,2024-07-04
2907,99,-36,Sale,2024-08-27
2908,180,71,Restock,2024-07-24
2909,151,5,Restock,2025-04-05
2910,28,-6,Sale,2024-06-20
2911,21,36,Restock,2024-11-23
2912,35,73,Restock,2025-05-10
2913,59,-50,Sale,2024-06-21
2914,123,0,Restock,2025-05-12
2915,187,88,Restock,2024-08-06
2916,197,88,Restock,2024-11-26
2917,180,17,Restock,2025-02-24
2918,95,89,Restock,2024-06-24
2919,119,29,Restock,2024-07-04
2920,109,-4,Sale,2024-12-06
2921,159,-21,Sale,2024-10-06
2922,175,-26,Sale,2025-05-04
2923,43,17,Restock,2024-09-03
2924,170,66,Restock,2024-08-13
2925,72,70,Restock,2024-09-27
2926,175,33,Restock,2024-10-12
2927,57,-1,Sale,2024-05-31
2928,50,25,Restock,2024-09-08
2929,44,98,Restock,2024-08-31
2930,195,-6,Sale,2024-12-31
2931,168,95,Restock,2025-01-02
2932,185,56,Restock,2025-03-19
2933,110,-23,Sale,2025-04-13
2934,167,37,Restock,2025-04-17
2935,34,-25,Sale,2024-12-06
2936,138,-12,Sale,2024-06-06
2937,151,-49,Sale,2024-10-26
2938,80,-19,Sale,2024-10-28
2939,113,-4,Sale,2024-07-30
2940,165,73,Restock,2024-08-04
2941,114,-5,Sale,2024-12-10
2942,47,-46,Sale,2024-09-27
2943,24,16,Restock,2025-04-06
2944,69,75,Restock,2025-05-19
2945,161,-35,Sale,2025-05-03
2946,194,-40,Sale,2024-12-08
2947,137,52,Restock,2025-01-18
2948,176,82,Restock,2024-09-29
2949,189,-10,Sale,2025-03-07
2950,16,-20,Sale,2024-06-05
2951,118,-40,Sale,2024-12-17
2952,126,43,Restock,2025-04-13
2953,167,74,Restock,2025-01-05
2954,133,-47,Sale,2024-07-10
2955,74,62,Restock,2024-10-13
2956,173,-49,Sale,2025-04-26
2957,56,45,Restock,2024-06-13
2958,190,59,Restock,2024-08-14
2959,115,32,Restock,2024-05-26
2960,172,94,Restock,2025-04-22
2961,31,5,Restock,2025-02-05
2962,199,75,Restock,2024-08-24
2963,5,40,Restock,2025-03-09
2964,200,24,Restock,2025-02-17
2965,89,-43,Sale,2025-01-01
2966,176,82,Restock,2024-06-07
2967,186,-4,Sale,2025-03-20
2968,160,100,Restock,2024-06-27
2969,107,-17,Sale,2025-03-14
2970,86,38,Restock,2024-07-31
2971,104,68,Restock,2024-06-22
2972,57,8,Restock,2024-09-10
2973,189,-30,Sale,2024-10-26
2974,80,55,Restock,2025-01-18
2975,122,69,Restock,2024-05-20
2976,126,44,Restock,2025-02-01
2977,88,-40,Sale,2025-05-16
2978,45,46,Restock,2024-09-22
2979,71,49,Restock,2024-06-15
2980,24,58,Restock,2025-01-12
2981,109,30,Restock,2024-12-08
2982,12,80,Restock,2024-08-10
2983,7,61,Restock,2024-10-02
2984,94,40,Restock,2025-01-15
2985,129,99,Restock,2025-01-30
2986,95,18,Restock,2025-03-20
2987,174,-9,Sale,2024-06-07
2988,60,24,Restock,2025-01-06
2989,137,17,Restock,2024-10-29
2990,11,0,Restock,2024-11-17
2991,119,46,Restock,2024-08-30
2992,178,40,Restock,2024-06-08
2993,166,-23,Sale,2024-08-10
2994,188,-30,Sale,2025-03-20
2995,189,47,Restock,2025-04-09
2996,142,97,Restock,2025-04-28
2997,22,59,Restock,2024-09-03
2998,196,-49,Sale,2024-11-30
2999,192,-46,Sale,2025-04-16
3000,13,-13,Sale,2024-10-26
